,timeUnix,timeMinutes,A01609_measurement,A01609_inflectionDecision,A01609_inflectionLocation,A01609_polyfitCoefficients,A01609_polyfitEquation,A01609_polyfitSolution,A01609_derivativeEquation,A01609_derivativeSolution,timeBegin,timeEnd
35,1562704146.0,0.14583,0.739575,,,,,,,,,
36,1562704146.25,0.15,0.735731,,,,,,,,,
37,1562704146.5,0.15416,0.716514,,,,,,,,,
38,1562704146.75,0.15833,0.769042,,,,,,,,,
39,1562704147.0,0.1625,0.765198,,,,,,,,,
40,1562704147.25,0.16666,0.765198,,,,,,,,,
41,1562704147.5,0.17083,0.760074,,,,,,,,,
42,1562704147.75,0.175,0.754949,,,,,,,,,
43,1562704148.0,0.17916,0.75623,,,,,,,,,
44,1562704148.25,0.18333,0.769042,,,,,,,,,
45,1562704148.5,0.1875,0.774167,,,,,,,,,
46,1562704148.75,0.19166,0.770323,,,,,,,,,
47,1562704149.0,0.19583,0.772886,,,,,,,,,
48,1562704149.25,0.1999999999999999,0.774167,,,,,,,,,
49,1562704149.5,0.20416,0.767761,,,,,,,,,
50,1562704149.75,0.20833,0.76648,,,,,,,,,
51,1562704150.0,0.2125,0.762636,,,,,,,,,
52,1562704150.25,0.21666,0.761355,,,,,,,,,
53,1562704150.5,0.22083,0.761355,,,,,,,,,
54,1562704150.75,0.225,0.75623,,,,,,,,,
55,1562704151.0,0.22916,0.752387,,,,,,,,,
56,1562704151.25,0.23333,0.752387,,,,,,,,,
57,1562704151.5,0.2375,0.749824,,,,,,,,,
58,1562704151.75,0.24166,0.7447,,,,,,,,,
59,1562704152.0,0.24583,0.745981,,,,,,,,,
60,1562704152.25,0.25,0.753668,,,,,,,,,
61,1562704152.5,0.25416,0.76648,,,,,,,,,
62,1562704152.75,0.25833,0.785697,,,,,,,,,
63,1562704153.0,0.2624999999999999,0.808758,,,,,,,,,
64,1562704153.25,0.26666,0.819008,,,,,,,,,
65,1562704153.5,0.27083,0.82157,,,,,,,,,
66,1562704153.75,0.275,0.822851,,,,,,,,,
67,1562704154.0,0.2791599999999999,0.820289,,,,,,,,,
68,1562704154.25,0.2833299999999999,0.822851,,,,,,,,,
69,1562704154.5,0.2875,0.820289,,,,,,,,,
70,1562704154.75,0.29166,0.829257,,,,,,,,,
71,1562704155.0,0.29583,0.840788,,,,,,,,,
72,1562704155.25,0.3,0.840788,,,,,,,,,
73,1562704155.5,0.30416,0.840788,,,,,,,,,
74,1562704155.75,0.30833,0.842069,,,,,,,,,
75,1562704156.0,0.3125,0.8536,,,,,,,,,
76,1562704156.25,0.31666,0.86513,,,,,,,,,
77,1562704156.5,0.32083,0.885629,,,,,,,,,
78,1562704156.75,0.325,0.901003,,,,,,,,,
79,1562704157.0,0.32916,0.912534,,,,,,,,,
80,1562704157.25,0.33333,0.917659,,,,,,,,,
81,1562704157.5,0.3375,0.917659,,,,,,,,,
82,1562704157.75,0.3416600000000001,0.912534,,,,,,,,,
83,1562704158.0,0.3458300000000001,0.907409,,,,,,,,,
84,1562704158.25,0.3500000000000001,0.901003,,,,,,,,,
85,1562704158.5,0.35416,0.892035,,,,,,,,,
86,1562704158.75,0.35833,0.884348,,,,,,,,,
87,1562704159.0,0.3625,0.876661,,,,,,,,,
88,1562704159.25,0.36666,0.871536,,,,,,,,,
89,1562704159.5,0.37083,0.867693,,,,,,,,,
90,1562704159.75,0.375,0.861287,,,,,,,,,
91,1562704160.0,0.37916,0.857443,,,,,,,,,
92,1562704160.25,0.38333,0.854881,,,,,,,,,
93,1562704160.5,0.3875,0.849756,,,,,,,,,
94,1562704160.75,0.39166,0.845913,,,,,,,,,
95,1562704161.0,0.39583,0.842069,,,,,,,,,
96,1562704161.25,0.4,0.840788,,,,,,,,,
97,1562704161.5,0.4041600000000001,0.851037,,,,,,,,,
98,1562704161.75,0.4083300000000001,0.87538,,,,,,,,,
99,1562704162.0,0.4125000000000001,0.917659,,,,,,,,,
100,1562704162.25,0.41666,0.95225,,,,,,,,,
101,1562704162.5,0.42083,0.986842,,,,,,,,,
102,1562704162.75,0.425,1.007341,,,,,,,,,
103,1562704163.0,0.42916,1.020153,,,,,,,,,
104,1562704163.25,0.43333,1.036808,,,,,,,,,
105,1562704163.5,0.4375,1.036808,,,,,,,,,
106,1562704163.75,0.44166,1.029121,,,,,,,,,
107,1562704164.0,0.44583,1.020153,,,,,,,,,
108,1562704164.25,0.45,1.013747,,,,,,,,,
109,1562704164.5,0.45416,1.007341,,,,,,,,,
110,1562704164.75,0.45833,1.000935,,,,,,,,,
111,1562704165.0,0.4625,0.997091,,,,,,,,,
112,1562704165.25,0.4666600000000001,0.989404,,,,,,,,,
113,1562704165.5,0.4708300000000001,0.989404,,,,,,,,,
114,1562704165.75,0.4750000000000001,0.985561,,,,,,,,,
115,1562704166.0,0.47916,0.980436,,,,,,,,,
116,1562704166.25,0.48333,0.980436,,,,,,,,,
117,1562704166.5,0.4875,0.990686,,,,,,,,,
118,1562704166.75,0.49166,0.99581,,,,,,,,,
119,1562704167.0,0.49583,1.004779,,,,,,,,,
120,1562704167.25,0.5,1.008622,,,,,,,,,
121,1562704167.5,0.50416,1.018872,,,,,,,,,
122,1562704167.75,0.5083300000000001,1.035527,,,,,,,,,
123,1562704168.0,0.5125000000000001,1.053463,,,,,,,,,
124,1562704168.25,0.51666,1.062431,,,,,,,,,
125,1562704168.5,0.52083,1.0714,,,,,,,,,
126,1562704168.75,0.525,1.073962,,,,,,,,,
127,1562704169.0,0.5291600000000001,1.073962,,,,,,,,,
128,1562704169.25,0.5333300000000001,1.072681,,,,,,,,,
129,1562704169.5,0.5375000000000001,1.064994,,,,,,,,,
130,1562704169.75,0.54166,1.056026,,,,,,,,,
131,1562704170.0,0.54583,1.04962,,,,,,,,,
132,1562704170.25,0.55,1.048339,,,,,,,,,
133,1562704170.5,0.55416,1.047057,,,,,,,,,
134,1562704170.75,0.55833,1.043214,,,,,,,,,
135,1562704171.0,0.5625,1.043214,,,,,,,,,
136,1562704171.25,0.56666,1.022715,,,,,,,,,
137,1562704171.5,0.5708300000000001,0.97403,,,,,,,,,
138,1562704171.75,0.5750000000000001,0.989404,,,,,,,,,
139,1562704172.0,0.57916,1.002216,,,,,,,,,
140,1562704172.25,0.58333,1.013747,,,,,,,,,
141,1562704172.5,0.5875,1.023996,,,,,,,,,
142,1562704172.75,0.5916600000000001,1.026559,,,,,,,,,
143,1562704173.0,0.5958300000000001,1.023996,,,,,,,,,
144,1562704173.25,0.6000000000000001,1.025277,,,,,,,,,
145,1562704173.5,0.60416,1.021434,,,,,,,,,
146,1562704173.75,0.60833,1.01759,,,,,,,,,
147,1562704174.0,0.6125,1.016309,,,,,,,,,
148,1562704174.25,0.61666,1.01759,,,,,,,,,
149,1562704174.5,0.62083,1.020153,,,,,,,,,
150,1562704174.75,0.625,1.025277,,,,,,,,,
151,1562704175.0,0.62916,1.030402,,,,,,,,,
152,1562704175.25,0.6333300000000001,1.02784,,,,,,,,,
153,1562704175.5,0.6375000000000001,1.023996,,,,,,,,,
154,1562704175.75,0.64166,1.030402,,,,,,,,,
155,1562704176.0,0.64583,1.026559,,,,,,,,,
156,1562704176.25,0.65,1.026559,,,,,,,,,
157,1562704176.5,0.6541600000000001,1.022715,,,,,,,,,
158,1562704176.75,0.6583300000000001,1.021434,,,,,,,,,
159,1562704177.0,0.6625000000000001,1.018872,,,,,,,,,
160,1562704177.25,0.66666,1.016309,,,,,,,,,
161,1562704177.5,0.67083,1.015028,,,,,,,,,
162,1562704177.75,0.675,1.012466,,,,,,,,,
163,1562704178.0,0.67916,1.011184,,,,,,,,,
164,1562704178.25,0.68333,1.00606,,,,,,,,,
165,1562704178.5,0.6875,1.002216,,,,,,,,,
166,1562704178.75,0.69166,0.998373,,,,,,,,,
167,1562704179.0,0.6958300000000001,1.002216,,,,,,,,,
168,1562704179.25,0.7000000000000001,1.000935,,,,,,,,,
169,1562704179.5,0.70416,1.004779,,,,,,,,,
170,1562704179.75,0.70833,1.007341,,,,,,,,,
171,1562704180.0,0.7125,1.007341,,,,,,,,,
172,1562704180.25,0.7166600000000001,1.009903,,,,,,,,,
173,1562704180.5,0.7208300000000001,1.011184,,,,,,,,,
174,1562704180.75,0.7250000000000001,1.009903,,,,,,,,,
175,1562704181.0,0.72916,1.008622,,,,,,,,,
176,1562704181.25,0.73333,1.023996,,,,,,,,,
177,1562704181.5,0.7375,1.048339,,,,,,,,,
178,1562704181.75,0.74166,1.084211,,,,,,,,,
179,1562704182.0,0.74583,1.121366,No,0.0,-0.66093336514286291.0093529111788380.6080396427821096,-0.660933365142863*x**2 + 1.00935291117884*x + 0.60803964278211,-0.4623988946834321.98956178947944,1.00935291117884 - 1.32186673028573*x,0.763581447398000,0.0,1.5
180,1562704182.25,0.75,1.149552,No,0.0041599999999999,-0.64764664299096230.99274348581429850.6115129536944677,-0.647646642990962*x**2 + 0.992743485814298*x + 0.611512953694468,-0.4711598278942422.00400724794665,0.992743485814298 - 1.29529328598192*x,0.766423710026206,0.0041599999999999,1.50416
181,1562704182.5,0.75416,1.17005,No,0.00833,-0.63032425053356010.97095416182726190.6161246728419721,-0.63032425053356*x**2 + 0.970954161827262*x + 0.616124672841972,-0.4830671556979532.02347141748126,0.970954161827262 - 1.26064850106712*x,0.770202130891651,0.00833,1.50833
182,1562704182.75,0.7583300000000001,1.175175,No,0.0125,-0.6128106771424720.94871068849107380.6209308669025567,-0.612810677142472*x**2 + 0.948710688491074*x + 0.620930866902557,-0.4957488757281622.04387903056636,0.948710688491074 - 1.22562135428494*x,0.774065077419100,0.0125,1.5125
183,1562704183.0,0.7625000000000001,1.1803,No,0.01666,-0.59744593955947290.92874768559059070.6254741413403088,-0.597445939559473*x**2 + 0.928747685590591*x + 0.625474141340309,-0.5076685420092192.06219862430487,0.928747685590591 - 1.19489187911895*x,0.777265041147824,0.01666,1.51666
184,1562704183.25,0.76666,1.179019,No,0.02083,-0.57976378387216570.90586165284938640.630617804138422,-0.579763783872166*x**2 + 0.905861652849386*x + 0.630617804138422,-0.5218555088516472.08432228937260,0.905861652849386 - 1.15952756774433*x,0.781233390260475,0.02083,1.52083
185,1562704183.5,0.77083,1.17005,No,0.025,-0.56036842928693090.88055974900582880.6363932282322995,-0.560368429286931*x**2 + 0.880559749005829*x + 0.636393228232299,-0.5383078837349142.10970217182202,0.880559749005829 - 1.12073685857386*x,0.785697144043556,0.025,1.525
186,1562704183.75,0.775,1.157239,No,0.02916,-0.54908996438847910.8651216716349210.6403034752489817,-0.549089964388479*x**2 + 0.865121671634921*x + 0.640303475248982,-0.5489015054832392.12445692944442,0.865121671634921 - 1.09817992877696*x,0.787777711980590,0.02916,1.52916
187,1562704184.0,0.7791600000000001,1.146989,No,0.03333,-0.52254467054935180.8299338608117480.6485891416239955,-0.522544670549352*x**2 + 0.829933860811748*x + 0.648589141623996,-0.5740287989751392.16228317718789,0.829933860811748 - 1.0450893410987*x,0.794127189106379,0.03333,1.53333
188,1562704184.25,0.7833300000000001,1.139302,No,0.0375,-0.493950812864861260.79165307079229850.6577819431066202,-0.493950812864861*x**2 + 0.791653070792299*x + 0.65778194310662,-0.6035838522353662.20628001179991,0.791653070792299 - 0.987901625729723*x,0.801348079782273,0.0375,1.5375
189,1562704184.5,0.7875000000000001,1.12649,No,0.04166,-0.46614472564639250.75398136921826520.667045970242623,-0.466144725646392*x**2 + 0.753981369218265*x + 0.667045970242623,-0.6352277659624832.25271119489700,0.753981369218265 - 0.932289451292785*x,0.808741714467257,0.04166,1.54166
190,1562704184.75,0.79166,1.116241,No,0.04583,-0.43892730573468370.716594421726110.6764949376444402,-0.438927305734684*x**2 + 0.71659442172611*x + 0.67649493764444,-0.6694957650741692.30209964358353,0.71659442172611 - 0.877854611469367*x,0.816301939254682,0.04583,1.54583
191,1562704185.0,0.79583,1.109835,No,0.05,-0.41238069837062440.67958252594690860.6861228706988938,-0.412380698370624*x**2 + 0.679582525946909*x + 0.686122870698894,-0.7066276897402602.35457709336666,0.679582525946909 - 0.824761396741249*x,0.823974701813200,0.05,1.55
192,1562704185.25,0.8,1.10471,No,0.05416,-0.387709797400878630.64467563207186530.6954585974680111,-0.387709797400879*x**2 + 0.644675632071865*x + 0.695458597468011,-0.7449890549927672.40776785602805,0.644675632071865 - 0.775419594801757*x,0.831389400517641,0.05416,1.55416
193,1562704185.5,0.80416,1.102148,No,0.05833,-0.36755329253779680.61558317061959120.7035317337099114,-0.367553292537797*x**2 + 0.615583170619591*x + 0.703531733709911,-0.7797959758391282.45460935152474,0.615583170619591 - 0.735106585075594*x,0.837406687842809,0.05833,1.55833
194,1562704185.75,0.80833,1.095742,No,0.0625,-0.349386613981215950.58935434044733710.7108015294122927,-0.349386613981216*x**2 + 0.589354340447337*x + 0.710801529412293,-0.8136242941351222.50045005351874,0.589354340447337 - 0.698773227962432*x,0.843412879691811,0.0625,1.5625
195,1562704186.0,0.8125,1.09318,No,0.06666,-0.33069250311159210.56283447729744770.7178850746707476,-0.330692503111592*x**2 + 0.562834477297448*x + 0.717885074670748,-0.8504892005242812.55247661179474,0.562834477297448 - 0.661385006223184*x,0.850993705635231,0.06666,1.56666
196,1562704186.25,0.8166599999999999,1.091899,No,0.07083,-0.330401146435138350.56886062475393680.712722928350634,-0.330401146435138*x**2 + 0.568860624753937*x + 0.712722928350634,-0.8415553888912992.56328254054212,0.568860624753937 - 0.660802292870277*x,0.860863575825411,0.07083,1.57083
197,1562704186.5,0.82083,1.088055,No,0.0749999999999999,-0.329122514428346340.5725279618629710.7086945034994138,-0.329122514428346*x**2 + 0.572527961862971*x + 0.708694503499414,-0.8360344829259492.57559326959053,0.572527961862971 - 0.658245028856693*x,0.869779393332291,0.0749999999999999,1.575
198,1562704186.75,0.825,1.081649,No,0.07916,-0.307626239414036160.53892996541998920.7193462755372898,-0.307626239414036*x**2 + 0.538929965419989*x + 0.71934627553729,-0.8863403212659572.63823887987571,0.538929965419989 - 0.615252478828072*x,0.875949279304877,0.07916,1.57916
199,1562704187.0,0.8291600000000001,1.077806,No,0.0833299999999999,-0.28170024126125370.49876618122956010.731885354619372,-0.281700241261254*x**2 + 0.49876618122956*x + 0.731885354619372,-0.9536936015234072.72425005897065,0.49876618122956 - 0.563400482522507*x,0.885278228723624,0.0833299999999999,1.58333
200,1562704187.25,0.8333300000000001,1.076524,No,0.0875,-0.253334517832367770.455097591432024160.7453609814590252,-0.253334517832368*x**2 + 0.455097591432024*x + 0.745360981459025,-1.038016233362852.83444569479599,0.455097591432024 - 0.506669035664736*x,0.898214730716568,0.0875,1.5875
201,1562704187.5,0.8375000000000001,1.0714,No,0.0916599999999999,-0.245674782785047260.439950495253281670.751812394918849,-0.245674782785047*x**2 + 0.439950495253282*x + 0.751812394918849,-1.069784916273852.86056901819047,0.439950495253282 - 0.491349565570095*x,0.895392050958310,0.0916599999999999,1.5875
202,1562704187.75,0.8416600000000001,1.066275,No,0.09583,-0.191287145439728720.360008046231788170.774420734287958,-0.191287145439729*x**2 + 0.360008046231788*x + 0.774420734287958,-1.280241925465323.16227140216750,0.360008046231788 - 0.382574290879457*x,0.941014738351095,0.09583,1.59583
203,1562704188.0,0.8458300000000001,1.064994,No,0.1,-0.159042089737517880.31041327975047360.7896423262519041,-0.159042089737518*x**2 + 0.310413279750474*x + 0.789642326251904,-1.456674127410393.40844224277393,0.310413279750474 - 0.318084179475036*x,0.975884057681768,0.1,1.6
204,1562704188.25,0.8500000000000001,1.063713,No,0.10416,-0.125834604459931530.259102432962060870.8054968223149734,-0.125834604459932*x**2 + 0.259102432962061*x + 0.805496822314973,-1.701980065014983.76105144743875,0.259102432962061 - 0.251669208919863*x,1.02953569121189,0.10416,1.60416
205,1562704188.5,0.85416,0.994529,No,0.10833,-0.093936268724948970.209526306095896620.8209512604685641,-0.093936268724949*x**2 + 0.209526306095897*x + 0.820951260468564,-2.044370252963804.27488578162933,0.209526306095897 - 0.187872537449898*x,1.11525776433277,0.10833,1.60833
206,1562704188.75,0.85833,1.011184,No,0.1125,-0.064054372061105080.162897620290414130.8355689688125293,-0.0640543720611051*x**2 + 0.162897620290414*x + 0.835568968812529,-2.557481790891195.10059657055083,0.162897620290414 - 0.12810874412221*x,1.27155738982982,0.1125,1.6125
207,1562704189.0,0.8625,1.053463,No,0.11666,-0.0365554574321759270.119508943498539220.8494158360709283,-0.0365554574321759*x**2 + 0.119508943498539*x + 0.849415836070928,-3.455400479175206.72465087004428,0.119508943498539 - 0.0731109148643519*x,1.63462519543454,0.11666,1.61666
208,1562704189.25,0.86666,1.08293,No,0.12083,-0.0095701208334008640.075755594701403260.8640073636038608,-0.00957012083340086*x**2 + 0.0757555947014033*x + 0.864007363603861,-6.3351290725017314.2509742347704,0.0757555947014033 - 0.0191402416668017*x,3.95792258113436,0.12083,1.62083
209,1562704189.5,0.87083,1.09318,No,0.125,0.015709431147822260.03419134926607080.878167192600795,0.0157094311478223*x**2 + 0.0341913492660708*x + 0.878167192600795,-1.08824275507934 - 7.39705101518513*I-1.08824275507934 + 7.39705101518513*I,0.0314188622956445*x + 0.0341913492660708,-1.08824275507935,0.125,1.625
210,1562704189.75,0.875,1.130334,No,0.12916,0.038774224665433635-0.0038893162685453890.8912148231039939,0.0387742246654336*x**2 - 0.00388931626854539*x + 0.891214823103994,0.0501533725316838 - 4.79397620848965*I0.0501533725316838 + 4.79397620848965*I,0.0775484493308673*x - 0.00388931626854539,0.0501533725316838,0.12916,1.62916
211,1562704190.0,0.8791599999999999,1.140583,No,0.13333,0.06014249884792296-0.039357705976445020.9034594762105821,0.060142498847923*x**2 - 0.039357705976445*x + 0.903459476210582,0.327203780441226 - 3.8619837786332*I0.327203780441226 + 3.8619837786332*I,0.120284997695846*x - 0.039357705976445,0.327203780441226,0.13333,1.63333
212,1562704190.25,0.88333,1.144427,No,0.1374999999999999,0.08104918904407439-0.074786516009682350.9160736476084367,0.0810491890440744*x**2 - 0.0747865160096823*x + 0.916073647608437,0.461364986446771 - 3.33013959873413*I0.461364986446771 + 3.33013959873413*I,0.162098378088149*x - 0.0747865160096823,0.461364986446770,0.1374999999999999,1.6375
213,1562704190.5,0.8875,1.134177,No,0.14166,0.10227170328642267-0.11160729984854330.9296334689096437,0.102271703286423*x**2 - 0.111607299848543*x + 0.929633468909644,0.545641151277077 - 2.96515028592512*I0.545641151277077 + 2.96515028592512*I,0.204543406572845*x - 0.111607299848543,0.545641151277080,0.14166,1.64166
214,1562704190.75,0.8916600000000001,1.139302,No,0.14583,0.12014090911774104-0.142317444540861320.9407855243108505,0.120140909117741*x**2 - 0.142317444540861*x + 0.94078552431085,0.592293855548348 - 2.73493550829512*I0.592293855548348 + 2.73493550829512*I,0.240281818235482*x - 0.142317444540861,0.592293855548348,0.14583,1.64583
215,1562704191.0,0.8958300000000001,1.109835,No,0.15,0.13676715799128397-0.171293415490954980.9515177382390976,0.136767157991284*x**2 - 0.171293415490955*x + 0.951517738239098,0.626222764319894 - 2.56223619342502*I0.626222764319894 + 2.56223619342502*I,0.273534315982568*x - 0.171293415490955,0.626222764319894,0.15,1.65
216,1562704191.25,0.9000000000000001,1.090617,No,0.15416,0.15272852016614383-0.199633020300602950.9622882257492084,0.152728520166144*x**2 - 0.199633020300603*x + 0.962288225749208,0.653555145048988 - 2.42353273682683*I0.653555145048988 + 2.42353273682683*I,0.305457040332288*x - 0.199633020300603,0.653555145048988,0.15416,1.65416
217,1562704191.5,0.90416,1.081649,No,0.15833,0.16875094939280158-0.228765529067961330.973718011825998,0.168750949392802*x**2 - 0.228765529067961*x + 0.973718011825998,0.677819976394512 - 2.30449743488366*I0.677819976394512 + 2.30449743488366*I,0.337501898785603*x - 0.228765529067961,0.677819976394514,0.15833,1.65833
218,1562704191.75,0.90833,0.958656,No,0.1625,0.1823398123038708-0.2533026554683390.9832565647974065,0.182339812303871*x**2 - 0.253302655468339*x + 0.983256564797407,0.694589547581106 - 2.21584876056285*I0.694589547581106 + 2.21584876056285*I,0.364679624607742*x - 0.253302655468339,0.694589547581106,0.1625,1.6625
219,1562704192.0,0.9125,0.758793,No,0.16666,0.19579277302839979-0.277946038819323450.9930202752858615,0.1957927730284*x**2 - 0.277946038819323*x + 0.993020275285861,0.709796471341173 - 2.13728361527781*I0.709796471341173 + 2.13728361527781*I,0.3915855460568*x - 0.277946038819323,0.709796471341173,0.16666,1.66666
220,1562704192.25,0.91666,0.447467,No,0.17083,0.2101418311978842-0.30419732342080131.003403374095592,0.210141831197884*x**2 - 0.304197323420801*x + 1.00340337409559,0.723790503030184 - 2.0617986609686*I0.723790503030184 + 2.0617986609686*I,0.420283662395768*x - 0.304197323420801,0.723790503030184,0.17083,1.67083
221,1562704192.5,0.92083,0.688259,No,0.175,0.22677512698299865-0.334338286103377351.0151715367897638,0.226775126982999*x**2 - 0.334338286103377*x + 1.01517153678976,0.737158194003441 - 1.98321802008371*I0.737158194003441 + 1.98321802008371*I,0.453550253965997*x - 0.334338286103377,0.737158194003442,0.175,1.675
222,1562704192.75,0.925,0.529393,No,0.17916,0.2459874358572112-0.368879002054899931.0285076768270436,0.245987435857211*x**2 - 0.3688790020549*x + 1.02850767682704,0.749792363925904 - 1.90235392948094*I0.749792363925904 + 1.90235392948094*I,0.491974871714422*x - 0.3688790020549,0.749792363925904,0.17916,1.67916
223,1562704193.0,0.92916,0.662635,No,0.18333,0.2671786525155849-0.406796197826067851.0430432752664611,0.267178652515585*x**2 - 0.406796197826068*x + 1.04304327526646,0.761281251319918 - 1.82328489963178*I0.761281251319918 + 1.82328489963178*I,0.53435730503117*x - 0.406796197826068,0.761281251319918,0.18333,1.68333
224,1562704193.25,0.93333,0.703633,No,0.1875,0.2903061831794738-0.447808209638999031.0585536553950503,0.290306183179474*x**2 - 0.447808209638999*x + 1.05855365539505,0.771268811319381 - 1.74684848334136*I0.771268811319381 + 1.74684848334136*I,0.580612366358948*x - 0.447808209638999,0.771268811319381,0.1875,1.6875
225,1562704193.5,0.9375,0.721569,No,0.19166,0.31523189502245874-0.491905024998821161.0751618280170216,0.315231895022459*x**2 - 0.491905024998821*x + 1.07516182801702,0.780227243445297 - 1.6739016485791*I0.780227243445297 + 1.6739016485791*I,0.630463790044917*x - 0.491905024998821,0.780227243445298,0.19166,1.69166
226,1562704193.75,0.94166,0.692102,No,0.19583,0.3415043506615664-0.53860639910927941.0928643157928255,0.341504350661566*x**2 - 0.538606399109279*x + 1.09286431579283,0.788579117756311 - 1.60570562022661*I0.788579117756311 + 1.60570562022661*I,0.683008701323133*x - 0.538606399109279,0.788579117756310,0.19583,1.69583
227,1562704194.0,0.94583,0.685696,No,0.1999999999999999,0.3683993548386839-0.58664289478891841.1111900761429185,0.368399354838684*x**2 - 0.586642894788918*x + 1.11119007614292,0.796205106067299 - 1.54347737869443*I0.796205106067299 + 1.54347737869443*I,0.736798709677368*x - 0.586642894788918,0.796205106067299,0.1999999999999999,1.7
228,1562704194.25,0.95,0.688259,No,0.20416,0.39501475232640515-0.6346065898845271.129718884837621,0.395014752326405*x**2 - 0.634606589884527*x + 1.12971888483762,0.803269480629605 - 1.48818652698358*I0.803269480629605 + 1.48818652698358*I,0.79002950465281*x - 0.634606589884527,0.803269480629605,0.20416,1.70416
229,1562704194.5,0.95416,0.543486,No,0.20833,0.42093694212659166-0.68199485928054751.1483979201912886,0.420936942126592*x**2 - 0.681994859280547*x + 1.14839792019129,0.810091478114369 - 1.43942574069991*I0.810091478114369 + 1.43942574069991*I,0.841873884253183*x - 0.681994859280547,0.810091478114370,0.20833,1.70833
230,1562704194.75,0.95833,0.520425,No,0.2125,0.445245880680199-0.7271876825681231.1666293966487788,0.445245880680199*x**2 - 0.727187682568123*x + 1.16662939664878,0.816613599498331 - 1.39761710062183*I0.816613599498331 + 1.39761710062183*I,0.890491761360398*x - 0.727187682568123,0.816613599498331,0.2125,1.7125
231,1562704195.0,0.9625,0.719007,No,0.21666,0.4679225315057499-0.77017644715362951.1844315985095601,0.46792253150575*x**2 - 0.77017644715363*x + 1.18443159850956,0.822974312302554 - 1.36160531412866*I0.822974312302554 + 1.36160531412866*I,0.9358450630115*x - 0.77017644715363,0.822974312302554,0.21666,1.71666
232,1562704195.25,0.96666,0.847125,No,0.22083,0.48866961064973097-0.81038317573793221.2015642495058387,0.488669610649731*x**2 - 0.810383175737932*x + 1.20156424950584,0.829172878850041 - 1.33090955525789*I0.829172878850041 + 1.33090955525789*I,0.977339221299462*x - 0.810383175737932,0.829172878850041,0.22083,1.72083
233,1562704195.5,0.97083,0.900934,No,0.225,0.5074713454819798-0.84771175030375051.2179578350959024,0.50747134548198*x**2 - 0.84771175030375*x + 1.2179578350959,0.835231149355458 - 1.30477636229449*I0.835231149355458 + 1.30477636229449*I,1.01494269096396*x - 0.84771175030375,0.835231149355458,0.225,1.725
234,1562704195.75,0.975,0.945775,No,0.22916,0.5248289204940948-0.8830641377842631.2339654107159308,0.524828920494095*x**2 - 0.883064137784263*x + 1.23396541071593,0.841287611354297 - 1.2819561727824*I0.841287611354297 + 1.2819561727824*I,1.04965784098819*x - 0.883064137784263,0.841287611354297,0.22916,1.72916
235,1562704196.0,0.97916,0.884279,No,0.23333,0.5408652120271872-0.91658739878383111.249605460179497,0.540865212027187*x**2 - 0.916587398783831*x + 1.2496054601795,0.847334399034854 - 1.26190602037858*I0.847334399034854 + 1.26190602037858*I,1.08173042405437*x - 0.916587398783831,0.847334399034857,0.23333,1.73333
